id,text,used
13,恋愛でうまくいかない子の特徴に「自分のことを好きじゃない人に惹かれやすい」っていうのがある。本気で好きになってくれる人には不安を感じないから、恋愛っぽくなくて物足りないと思ってしまう。でも、それってただの刺激依存。安心させてくれる人が退屈に見える間は、まだ愛され慣れてないだけ。,False
14,「どんな恋人と付き合えば幸せになれると思いますか？」って聞かれたら、私は「自分の人生に安心して集中できる人」って答える。嫉妬で疲れたり、不安で眠れなかったりする恋愛じゃなくて、「今日も頑張ったね」って言い合える関係。恋愛で消耗する人生はもったいないよ。支え合える人を選ぼう。,False
15,恋人に愛されてるのに不安になる時、それって「過去の経験」が原因なことが多い。信じたいけど信じきれない。期待したいけど期待すると怖い。でもその不安を我慢して押し込めるより、「不安になることがあるけど、ちゃんと伝えるね」って言える関係が強い。不安ごと愛してくれる人と付き合おう。,False
16,彼氏にLINEの返事が来ない時、「私、何かしたかな…」って考えてしまう女の子は、自己肯定感が低くなってるサイン。恋愛って、本来「心の安定」をくれるものであって、疑いや不安ばかりを抱えるものじゃない。相手が何かしたんじゃなくて、あなたが我慢してることに気付いてほしい。,False
17,恋愛がしんどいと感じた時は「彼の行動」じゃなくて「自分の感情」に目を向けてみて。「好きなのに不安」「期待しちゃうのが苦しい」「好きになりすぎて怖い」って感情のほとんどは、自分の過去や経験から来てる。だから、恋人を変えるんじゃなくて、自分を知って癒すことが恋愛を楽にしてくれる。,False
18,「本気で好きだった人」との別れって、最初は地獄みたいに苦しい。でもある日ふと「あの人がいたから今の自分がある」って思えた時、その恋は未練じゃなくて思い出に変わる。その瞬間に、あなたは前に進める。「忘れよう」とするんじゃなくて、「感謝できる日が来る」って信じて歩いていこう。,False
19,「別れる」って選択肢がすぐに出てくる関係は長続きしない。喧嘩した時、「じゃあもういいよ」とか「別れようか」って言葉が出てくるのは、向き合う気持ちが足りない証拠。傷つけ合うために話し合うんじゃなくて、これからも一緒にいたいから向き合う。そういう関係を作っていく努力が恋愛なんだよ。,False
20,相手の顔色ばかり気にして恋愛してると、心がすり減る。言いたいことが言えない。聞きたいことが聞けない。不安が募って爆発する。でも、好きな人には「こうしてほしい」「これが悲しかった」ってちゃんと伝えていい。恋愛は我慢じゃなくて、二人の心地よさを育てるもの。自分の気持ちを大切にして。,False
21,「彼が忙しいから…」って納得しようとしても、心のどこかで「それでも会いたいって言ってほしかった」って思う気持ちは消えない。恋愛って予定の問題じゃなくて、優先順位の問題。本気で好きなら、少しの時間でも会いたいと思う。言葉じゃなくて、会いに来てくれる行動が本気の証拠だよ。,False
22,恋愛がしんどくなる理由の多くは「察してほしい」と「気付いてほしい」が溜まりすぎた時。伝えてないのに伝わると思ってる。けど、人はエスパーじゃないから、言葉にしないと伝わらない。不安になったら我慢するんじゃなくて、素直に話す勇気を持とう。伝えた分だけ、愛されやすくなるから。,False
