id,text,used
11,友達の彼氏が浮気してるの知ってるけど言えない。言ったら友達傷つくし、でも黙ってるのも裏切りみたいで辛い。知らない方が幸せなこともあるって自分に言い聞かせてるけど、友達が「彼氏優しくて最高」って惚気てるの聞くと胸が痛む。真実を伝えるのが本当の友情なのか、知らないふりするのが優しさなのか、答えが出ない。でも最近思うのは、どっちにしろバレた時に私も恨まれるんだろうなって。人間関係って難しすぎる,False
12,マッチングアプリで知り合った人と付き合って3年、来月結婚する。最初は「アプリで出会うなんて」って偏見あったけど、むしろアプリの方が効率的だったし、プロフィール見て価値観合う人選べるし、メッセージのやり取りで人柄分かるし、変な人はすぐブロックできるし最高だった。職場や友達の紹介だと断りづらいけど、アプリなら気軽に次行けるのも良い。出会い方なんて関係ない、大事なのは相手との相性,False
13,彼氏いない歴5年の私が久しぶりに好きな人できたけど、もう恋愛の仕方忘れた。LINEの返信タイミング分からないし、デートの誘い方知らないし、どこまで距離詰めていいか分からないし、全てが手探り状態。学生の頃は勢いでなんとかなってたけど、大人になると計算が入って純粋に恋できない。相手の収入とか将来性とか考えちゃうし、傷つくのが怖くて一歩踏み出せない。でも、このままじゃ一生独身だから勇気出す,False
14,街で元カレと新しい彼女を見かけた時、相手の女の子が私より全然可愛くなくて安心したけど、同時に「じゃあ私の何がダメだったの？」って疑問も湧いた。顔じゃないなら性格？価値観？体の相性？考えれば考えるほど答え出ないし、結局相性の問題なんだって自分を納得させるしかない。でも正直、もっと可愛い子と付き合ってたら諦めつくのになって思っちゃう。ブスに負けた気がして悔しい（ごめん）,False
15,好きな人とLINE始まって3ヶ月、やっと2人で会うことになったけど緊張で吐きそう。メッセージだと饒舌なのに実際会ったら何話していいか分からないし、写真と実物が違ったらどうしようって不安だし、私のこと可愛いと思ってくれるかなって心配だし、もう考えすぎて眠れない。でも会わないと進展しないし、このドキドキ感も恋愛の醍醐味なんだって自分に言い聞かせて明日頑張る。可愛い服着て、いい匂いさせて、笑顔で,False
16,同棲して1年、彼氏が家事何もしない。最初は「仕事忙しいから」って理解してたけど、休みの日も何もしないし、ゴミ出しすら頼まないとやらないし、料理は100％私だし、掃除も洗濯も全部私。これって彼氏？家政婦？母親？って最近分からなくなってきた。話し合っても「今度からやる」って言うだけで変わらないし、実家暮らしが長かった男は地雷だって今更気づいた。結婚する前に同棲して正解だったけど、別れ時かな,False
17,バレンタインに手作りチョコあげたら「買った方が美味しいのに」って言われて、その場で床に叩きつけたい衝動を必死で抑えた。3時間かけて作って、材料費3000円かけて、YouTubeで作り方調べて、失敗して作り直して、愛情込めて作ったのに。美味しさの問題じゃないでしょ、気持ちの問題でしょって言いたかったけど、そんな事も分からない人と付き合ってる私がバカだった。来年は自分用に作る,False
18,職場の後輩男子に告白されたけど、8歳も年下だし、収入も私の半分だし、実家暮らしだし、正直恋愛対象として見れない。でも毎日「おはようございます」って笑顔で挨拶してくれるし、仕事で失敗した時フォローしてくれるし、誕生日覚えててプレゼントくれるし、人として好き。でも恋愛感情はない。こういう時どうしたらいいの？傷つけずに断る方法ある？年下男子は諦め悪いって聞くし、職場だから気まずくなりたくない,False
19,初デートで割り勘提案された瞬間に冷めた。別に奢ってほしいわけじゃないけど、初回くらい見栄張ってほしいし、私のこと大切にしたいって気持ちを行動で示してほしい。2回目以降は割り勘でもいいし、むしろ交互に奢り合うのが理想だけど、初デートで財布出させる男に未来はない。ケチな男は愛情表現もケチだし、プレゼントもケチだし、結婚したら地獄。お金の使い方で愛情の深さが分かるって本当だと思う,False
20,遠距離恋愛してる彼氏が「寂しい」「会いたい」ばっかり言ってくるけど、会いに来ない。こっちから行くのはお金かかるし、仕事休まなきゃいけないし、体力的にもきついのに、向こうは口だけ。本当に会いたいなら行動で示せって思うし、言葉だけなら誰でも言える。新幹線代惜しむくらいの愛情なら最初から遠距離なんてするなって言いたい。来月も私から会いに行く予定だけど、これが最後かもしれない,False
21,夜中に元カレから「やっぱりお前じゃないとダメだった」ってLINE来たけど、お前じゃないとダメなのは3ヶ月前に気づいてほしかった。今更何？新しい彼女とうまくいかなかったから保険の私に連絡してきたの？都合よすぎて笑えるし、一度捨てた女がいつまでも待ってると思うなよ。返信せずに即ブロックしたけど、昔の私なら飛びついてたと思うと成長を感じる。時間が解決してくれるって本当だった,False
22,彼氏の女友達が多すぎて不安。「ただの友達」って言うけど、深夜までLINEしてるし、2人で飲み行くし、相談乗ってるし、どこまでが友達でどこからが浮気なの？私の心が狭いの？信じるべきなの？でも女の勘は外れないし、絶対その中の誰かは彼のこと好きだと思う。男女の友情は成立しないって言い切れないけど、恋人がいるなら距離感考えてほしい。私だって男友達いるけど、彼氏できてから連絡控えてるのに,False
23,告白して振られた相手と友達続けるのきつすぎる。グループで会う時も意識しちゃうし、他の女の子と楽しそうに話してるの見ると胸が痛むし、でも友達やめたら共通の友達とも疎遠になりそうで怖い。振られても友達でいたいって言った自分を殴りたい。本当は恋人になりたかったし、友達なんて中途半端な関係嫌だし、でも完全に縁切る勇気もない。この中途半端な距離感が一番しんどいって最近気づいた,False
24,付き合って1週間で「重い」って言われた。毎日「好き」って送るのが重い？会いたいって言うのが重い？返信早いのが重い？じゃあ何のために付き合ったの？好きな人に好きって伝えて何が悪いの？軽い恋愛したいなら最初から言えよって思うし、私は本気で好きになった人には全力で愛情表現したいタイプだから合わないなら早めに別れた方がいい。重い女上等、軽い恋愛なんてつまらない,False
25,ずっと片思いしてた人に彼女ができたって聞いた瞬間、心臓が止まりそうになった。5年間ずっと好きで、タイミング待ってて、仲良くなってきたと思ったら急に彼女できて、しかも共通の知り合い。これからその2人を見なきゃいけないと思うと地獄だし、祝福なんてできないし、でも引きずってもしょうがない。新しい恋を探すしかないけど、5年間の想いってそんな簡単に消せない。時間返してほしい,False
26,彼氏に「太った？」って言われてから食事が楽しくない。確かに付き合い始めより3キロ増えたけど、それは幸せ太りだし、一緒に美味しいもの食べたいから。なのに体型のことばかり気にされると、デートでご飯食べるのも躊躇するし、常にお腹空いてるし、イライラするし悪循環。見た目だけで判断するなら最初からモデルと付き合えって言いたい。中身を好きになってくれたんじゃないの？外見しか見てないの？,False
27,会社の上司（既婚）に食事誘われたけど、これって下心あるよね？「仕事の相談」って言ってるけど、会社でできる話だし、わざわざ2人で行く必要ないし、しかも夜だし、奥さんに言えないでしょ？って思う。断りたいけど、パワハラって思われたくないみたいな雰囲気出してくるし、本当に迷惑。既婚者は家庭大事にしろよって言いたいし、若い女に手出すなよって思う。明日やんわり断るけど、めんどくさい,False
28,昨日プロポーズされたけど、答えが出ない。好きだし、一緒にいて楽しいし、結婚したいと思ってた。でも、いざプロポーズされると「この人と一生？」って不安になる。他にもっといい人いるんじゃない？もっと収入高い人、もっとイケメン、もっと優しい人。でも、そんな完璧な人なんていないし、今の彼を逃したら後悔するかも。結婚って勢いも大事だけど、一生の決断だから慎重になる。1週間待ってもらったけど、多分イエス,False
29,セフレ関係続けて半年、もう限界。会えば優しいし、エッチの相性最高だし、一緒にいて楽しい。でも、彼女じゃないから友達には紹介されないし、記念日もないし、SNSにも載らない。都合のいい女って分かってて続けてる自分が情けないし、でも離れられない。「付き合おう」って言ったら関係終わりそうで怖いし、このままズルズル続けても未来ないし。自分を大切にしてくれる人探した方がいいって分かってるけど、沼った,False
30,束縛激しい彼氏と別れて3ヶ月、やっと自由を実感してる。異性と連絡取るだけで怒られてた日々、GPS管理されてた日々、服装にケチつけられてた日々。あれは愛じゃなくて支配だったって今なら分かる。別れ話した時は「お前なんて俺以外に相手にされない」って言われたけど、マッチングアプリ始めたら1日でいいね100超えたから、あれは洗脳だったんだなって確信した。束縛は愛じゃない、ただの病気,False
31,彼氏の元カノのインスタ見てたら死にたくなった。めちゃくちゃ可愛いし、スタイル良いし、おしゃれだし、友達多そうだし、キラキラしてる。それに比べて私は地味だし、特に取り柄ないし、なんで私を選んだの？って不安になる。元カノと比べちゃダメって分かってるけど、見ちゃうし、見たら落ち込むし、でもやめられない。この負のループから抜け出したいけど、好奇心に勝てない自分が嫌になる。ブロックしたいけどバレそうで怖い,False
32,好きな人が毎日「おはよう」「おやすみ」LINEくれるけど、これって脈あり？ただの優しさ？期待していい？でも他の女の子にも送ってる可能性あるし、社交辞令かもしれないし、考えすぎて疲れる。素直に「私のこと好き？」って聞きたいけど、重い女だと思われたくないし、今の関係壊したくないし。でも、このモヤモヤした関係も疲れる。誰か男心を解読する辞書作ってくれないかな、まじで必要,False
33,二股かけられてたこと半年後に知った。しかも相手は私の友達。2人とも最低すぎて言葉が出ないし、信じてた人に裏切られるってこんなに辛いんだって初めて知った。別れてから教えてくれた共通の友達には感謝してるけど、もっと早く教えてほしかった。知らない方が幸せだったかもしれないけど、真実を知れてよかったとも思う。でも、もう誰も信じられない。人間不信になりそうで怖い,False
34,結婚相談所に登録したけど、条件で選ぶ恋愛って味気ない。年収、身長、学歴、職業、全部数字と肩書きで判断されて、会ってみても「条件は完璧だけど、なんか違う」の連続。恋愛って理屈じゃないし、ドキドキしないし、計算された出会いって冷める。でも30過ぎて焦ってるし、自然な出会いもないし、妥協するしかないのかな。条件良くても愛せない人と結婚するくらいなら、一生独身の方がマシかもしれない,False
35,デート代全部出してくれる彼氏だけど、そのたびに「俺が払ったから」って恩着せがましい。感謝してるし、ありがとうも言ってるけど、見返り求められてる感じが嫌。奢るなら気持ちよく奢ってほしいし、割り勘でもいいから対等な関係でいたい。でも、それ言ったら「じゃあ今まで払った分返して」とか言いそうで怖い。お金で愛情測る人って本当に愛してるの？それとも投資だと思ってるの？,False
36,3年付き合った彼氏にプロポーズ待ってたら、先に友達3人が結婚して焦ってる。みんな付き合い1年以内にプロポーズされてるし、私だけ取り残された感。彼氏に結婚の話すると「まだ早い」「お金貯めてから」って逃げるし、いつまで待てばいいの？30歳までに結婚したかったのに、もう29歳。このまま待ってても結婚できる保証ないし、見切りつけた方がいいのかな。でも3年も付き合ったのに今更ゼロからやり直すの怖い,False
37,彼氏が私の親友と仲良すぎて嫉妬する。3人で遊ぶ時も2人で盛り上がってるし、私が知らない話題で笑ってるし、LINEグループも私抜きで作ってるらしいし、何なの？親友も「彼氏さんいい人だね」って言うけど、それ以上の感情ないよね？信じたいけど不安だし、疑いたくないけど疑っちゃう。三角関係になりそうで怖いし、大切な人2人同時に失いそうで怖い。考えすぎかな、でも女の勘って当たるんだよな,False
38,久しぶりに会った初恋の人が結婚指輪してて、時が止まった。中学生の時から10年間ずっと心の片隅にいた人が、もう他の人のものになってた。連絡先も知らないし、会う機会もないし、ただの思い出の人なのに、なんでこんなに胸が痛いんだろう。初恋は実らないって本当だし、でも一生忘れられない。その人と結ばれなくても、あの頃のピュアな気持ちは宝物。新しい恋したいけど、あの時みたいに純粋に人を好きになれる気がしない,False
39,彼氏のスマホ見ちゃった。見ちゃいけないって分かってたけど、怪しい行動多すぎて我慢できなかった。結果、浮気の証拠は見つからなかったけど、元カノとまだ連絡取ってるし、会社の女の子と個人LINE交換してるし、モヤモヤする内容ばかり。問い詰めたいけど、勝手に見たこと怒られそうだし、でも知ってしまった以上無視できない。信頼関係崩れた時点で、もう終わりなのかもしれない,False
40,友達の結婚式続きすぎて、ご祝儀貧乏。今月3件目で、もう10万円飛んだ。幸せそうな友達見るのは嬉しいけど、独身の私には拷問。ブーケトス参加させられるし、「次はあなたの番」って言われるし、親戚みたいなおばさんに「いい人いないの？」って聞かれるし、地獄。彼氏いない歴3年の私に結婚式は刺激強すぎる。でも友達の幸せな顔見ると、やっぱり結婚っていいなって思う。私にも春は来るのかな,False
41,男友達に恋愛相談したら「そんな男やめとけ、俺の方がいいよ」って言われて困惑してる。冗談なのか本気なのか分からないし、友達だと思ってたのに急に恋愛対象として見られるの戸惑う。断ったら友達関係も終わりそうだし、でも恋愛感情ないし、なんで男女の友情ってこうなっちゃうの？純粋に相談乗ってほしかっただけなのに、下心あったのかと思うと今までの友情も嘘だったのかなって悲しくなる。もう男友達に相談するのやめよう,False
42,彼氏と同棲始めて気づいたけど、家では全然会話しない。一緒にいるのにスマホばっかり見てるし、話しかけても生返事だし、休日も別行動だし、これって一緒に住む意味ある？ルームシェアしてる他人みたい。付き合ってた時はあんなに楽しかったのに、同棲したら冷めるって本当だった。家賃半分になるのは助かるけど、精神的に孤独。同棲は結婚前の予行練習って言うけど、この人と結婚したら地獄だなって確信した,False
43,毎回デート場所も時間も全部私が決めてる。彼氏は「なんでもいい」「任せる」しか言わないし、主体性なさすぎて疲れる。たまには「ここ行きたい」とか「これ食べたい」とか言ってほしいし、サプライズしてほしいし、私を喜ばせようって気持ちが見えない。付き合ってるというより、私が一人で恋愛してる感覚。受け身な男って本当につまらないし、リードしてくれる人と付き合いたい。もう疲れた,False
44,ネットで知り合った人と初めて会ったら写真と別人すぎて絶句した。加工アプリって罪だなって思ったし、期待してた分ショックでかい。性格は良さそうだったけど、見た目も大事だし、嘘つかれた時点で信用できない。2時間のデート地獄だったし、帰り道で即ブロックした。やっぱり会う前に無加工の写真要求すべきだったし、ビデオ通話してから会うべきだった。時間とお金と期待を返してほしい,False
45,彼氏の前で初めてすっぴん見せたら「誰？」って言われた。冗談だとしても傷つくし、化粧してる私しか好きじゃないの？って不安になる。確かにメイク前後で別人レベルだけど、付き合ってるならすっぴんも受け入れてほしい。朝起きて隣にいる私を見て幻滅されたくないし、ありのままの私を愛してくれる人と付き合いたい。でも男って結局見た目なんだなって思い知らされた瞬間だった,False
46,妊娠したって伝えたら「俺まだ結婚する気ない」って言われた。3年も付き合って、将来の話もしてたのに、いざとなったら逃げるんだ。中絶するしかないけど、心も体もボロボロ。こんな無責任な男と付き合ってた自分が情けないし、避妊しなかった自分も悪いけど、2人の責任なのに私だけが傷つくのおかしくない？男は痛くも痒くもないんだろうな。もう二度と体許さない,False
47,好きな人に「友達として好き」って言われた。友達じゃなくて恋人として好きになってほしいのに、一生友達止まりなんて残酷すぎる。近くにいるのに手が届かない距離感が辛いし、他の人と付き合うところ見るくらいなら、いっそ嫌われた方がマシ。でも友達やめる勇気もないし、少しでも一緒にいたいし、この中途半端な関係に依存してる自分が嫌。友達から恋人になれた人っているの？希望が欲しい,False
48,職場恋愛してたけど別れてから地獄。毎日顔合わせるし、仕事の話しなきゃいけないし、他の人には別れたこと言えないし、平然を装うの限界。しかも彼が新しい後輩の子と仲良くしてるの見ると吐き気する。仕事辞めたいけど、彼のために辞めるのも悔しいし、でもこの環境にいるのも精神的にきつい。職場恋愛は別れた後のこと考えてからにすべきだったって後悔してる,False
49,復縁して3ヶ月、やっぱり別れた理由が解決してなくて同じことの繰り返し。一度冷めた気持ちは戻らないし、昔みたいにドキドキしないし、惰性で付き合ってる感じ。復縁は美化された思い出に騙されてるだけだって気づいた。別れた人とは二度と付き合わない方がいいって本当だし、時間の無駄だった。また別れ話しなきゃいけないのめんどくさいけど、早く次に進みたい,False
50,既読スルーされて3日、もう脈なしだって分かってるけど諦められない。何か悪いこと言ったかな、忙しいのかな、体調悪いのかなって心配してるけど、SNSは更新してるから元気なんだろうな。都合のいい時だけ連絡してくる人に振り回されるの疲れたし、私の時間を大切にしてくれない人とは関わりたくない。でもなんで好きになっちゃうのは大体こういう人なんだろう。ドМすぎる自分が嫌になる,False
